	weight	ssn	hemoglobin	alp	etytr	alt	erytrocyty	hbver	name	hematokrit	indicator	er-cv	leukocyty	smoker	relationship	ast	trombocyty
8537	-9.45245	645-10-8023	5.93745	82.65164	6.18231	1.08525	5.56534	6.10821	Jennifer Byrd	6.17254	0.00000	63.34806	8.62978	no	divoced	32.73206	8.50345
8538	94.39481	836-50-9427	3.70668	17.31788	8.43687	4.18147	7.50657	5.70563	Mr. Michael Fowler	11.06580	1.00000	67.88777	9.43853	yes	married	57.42765	8.95185
8539	61.47212	186-53-2986	9.17774	23.32916	11.87037	2.56817	7.73370	7.25313	Lisa York	9.56199	1.00000	49.22992	8.39787	Y	single	27.98604	6.31403
8540	84.21267	459-80-1696	4.84975	51.35028	6.48389	4.82994	7.96623	4.74820	Brooke Stewart	8.30609	1.00000	57.57679	8.42580	no	single	60.95835	8.11634
8541	62.43790	025-60-1581	6.01357	85.49458	6.84524	6.68891	8.41339	7.20439	Jonathan Silva	5.93455	0.00000	46.43943	8.95201	N	widowed	57.58787	7.25785
8542	-0.77883	179-73-4858	9.67882	15.39625	10.85969	4.23888	8.00348	8.20329	Erin Kane	10.58477	1.00000	45.73854	8.02911	no	divoced	71.80503	4.94632
8543	68.40143	790-52-3207	7.48974	57.03199	5.22877	11.58926	9.09578	6.95894	Victoria Terry	7.52675	1.00000	33.06390	7.11896	Y	married	56.34350	7.79981
8544	28.55985	093-28-6160	9.23527	20.17576	9.24235	20.75313	9.76050	7.34946	Angela Sellers	8.61375	0.00000	86.97647	8.84413	no	divoced	59.11256	8.82301
8545	56.63541	147-95-3406	4.15026	25.84199	7.76999	2.23129	7.20391	7.37194	Tyler Fuller	9.77775	1.00000	48.39374	10.32376	no	divoced	46.33908	7.90818
8546	32.40545	084-56-5492	7.74075	56.60529	4.89725	5.18103	8.16520	7.84482	Jonathan Arroyo	7.30552	1.00000	34.15813	8.97398	no	single	41.62378	8.06140
8547	117.86120	461-12-7103	4.11607	29.01351	4.15349	2.15178	7.00991	8.60138	Bianca Hahn	5.67523	0.00000	38.57989	8.64182	Y	divoced	28.47037	6.50586
8548	-7.76677	258-83-8107	10.17481	16.78678	8.27373	2.80306	6.89907	5.80386	Ronald Jones	7.64089	1.00000	57.05493	6.09007	no	married	53.16278	6.80008
8549	87.22307	277-45-3998	6.80445	71.59902	5.69700	2.82963	7.70729	5.66106	Bradley Chavez	8.57351	1.00000	64.36405	8.24185	no	divoced	21.23984	6.96402
8550	23.64264	083-26-9771	10.57689	31.10835	8.04972	11.62368	9.12525	8.63332	Christy Cooper	6.86592	0.00000	56.65368	9.48247	Y	separated	17.12001	6.76228
8551	68.62404	567-83-3315	7.68599	57.09470	5.68888	3.34774	7.44429	6.67287	Amanda Curry	8.34690	1.00000	70.42186	9.63533	no	divoced	50.87207	6.85094
8552	56.95681	721-96-2775	9.59822	20.34036	7.92968	2.71716	7.68084	7.01579	Amanda Monroe	8.10828	1.00000	66.39755	6.18664	Y	single	65.62361	8.46569
8553	103.16777	122-59-4689	6.87643	84.63844	6.11133	3.58046	7.84743	7.58286	Jonathan Hicks	7.73576	0.00000	50.14457	8.66894	yes	married	38.29319	7.48413
8554	55.36789	114-28-2278	6.20430	91.98929	5.16181	3.40108	6.79937	8.40510	Kayla Hayes	7.34265	0.00000	58.18282	8.29836	no	married	51.12533	7.59441
8555	95.70864	833-62-2404	7.83126	48.45427	5.79265	2.98999	7.01503	7.81852	Matthew Decker	6.16881	1.00000	53.38284	8.65602	yes	single	47.75468	8.07715
8556	50.64752	885-22-2185	7.94839	46.35370	4.73874	6.93035	8.50459	6.29464	Michele Brown	8.02601	1.00000	41.61899	8.94975	yes	single	45.74897	6.94187
8557	55.27578	447-99-7488	6.98484	81.79215	7.83219	11.30354	9.09285	8.50453	Kenneth Smith	7.42267	1.00000	70.22088	8.26633	no	single	67.05516	6.73793
8558	89.42839	315-70-4955	5.89143	80.99443	7.87423	8.52516	8.71889	10.14031	Kyle Morris	8.33239	1.00000	48.03933	8.38998	no	divoced	27.02108	7.53990
8559	4.48718	773-28-2989	5.32089	70.89726	9.04104	6.00733	8.31291	7.83721	Randy Hernandez	8.87467	1.00000	49.87711	8.95931	Y	widowed	34.20139	10.08913
8560	79.97144	527-43-8908	6.54315	87.55916	7.35874	3.02156	7.47099	8.11388	Michael Lamb	7.91797	1.00000	69.50810	8.52207	N	divoced	60.94920	7.08147
8561	83.16459	424-29-4328	9.38234	5.95879	5.57063	1.30045	5.40674	6.97945	Carolyn Green	7.62479	0.00000	45.30960	7.88927	N	single	48.39331	7.11396
8562	79.73409	294-61-8378	4.46751	43.37472	3.81878	4.79809	8.08796	7.72940	Alexandra Dorsey	4.32430	0.00000	77.96235	8.78246	N	widowed	31.85998	6.15666
8563	29.67880	621-21-9820	7.78524	49.53186	6.41082	28.66569	10.11015	7.72189	Shannon Miller	8.68881	1.00000	79.98561	8.85299	yes	single	63.45566	7.70405
8564	47.35939	801-30-8084	6.72633	77.40495	5.28371	4.24111	7.47061	6.49757	Ashley Miller	11.03487	1.00000	54.21110	10.43424	no	widowed	47.77065	9.87481
8565	44.51591	083-33-5219	5.79887	84.58456	7.02543	3.84436	7.47742	10.47675	Christopher Lin	9.37178	1.00000	41.01549	9.09835	no	single	59.32999	7.73533
8566	87.58190	697-55-1150	6.86636	84.56781	4.83597	4.27386	7.88959	7.85106	Kyle Nguyen	8.12875	1.00000	48.67080	10.23076	no	divoced	58.23568	6.15917
8567	130.54911	824-75-7052	7.98230	45.53266	3.31725	6.51550	8.33605	8.64576	Nathan Romero	8.80580	1.00000	55.68927	9.18248	Y	married	57.41592	7.87372
8568	105.67354	312-96-1008	6.39497	84.90062	8.57887	0.53358	6.17353	7.60719	Scott Weaver	7.16138	0.00000	63.33393	9.25058	Y	widowed	54.47526	7.55026
8569	72.27673	169-80-1632	8.17334	38.66398	10.31892	7.30368	8.61615	7.68742	Casey Lewis	9.07378	1.00000	53.50790	7.60986	no	divoced	55.87768	7.84462
8570	63.21576	752-64-3877	4.04848	30.53180	9.07322	6.89053	8.61544	6.95729	Jeremy Davis	9.41263	1.00000	46.44621	6.09227	Y	divoced	17.44359	8.53175
8571	49.64738	293-18-2958	8.67242	25.50204	8.79352	5.04422	8.16569	7.74776	Michelle Davis	7.44675	1.00000	63.85755	7.21519	no	married	47.80314	9.38607
8572	63.47566	200-84-1034	7.94869	44.49745	10.48666	7.41899	8.43967	7.03654	Kevin Craig	10.32173	1.00000	80.07104	7.00323	no	separated	23.73362	8.72336
8573	84.53283	265-42-5609	5.96299	82.35042	7.56664	2.23261	7.09851	6.94989	John Bowen	9.84447	1.00000	45.51501	10.96370	no	married	41.40363	9.19324
8574	51.11781	045-33-2166	8.26810	29.40298	6.29818	3.89985	7.58175	9.64864	Martin Munoz	9.68825	0.00000	67.24957	9.20262	yes	single	58.86939	8.11409
8575	57.08221	505-41-3867	6.54623	89.94662	5.63371	3.96411	7.59034	8.56295	Stephen Myers	7.39024	0.00000	5.27283	8.66726	Y	divoced	24.78071	6.42221
8576	43.79868	801-30-8084	7.36827	60.81785	4.76547	13.25309	9.27360	7.85158	Ashley Miller	7.59836	0.00000	62.43874	7.94592	Y	widowed	43.80623	10.45751
8577	59.62803	516-60-5748	8.25677	34.70838	8.45492	5.97212	8.45896	6.13277	Russell Johnson	8.70809	1.00000	59.79757	6.61245	no	married	48.08205	6.29820
8578	18.13368	020-92-4347	6.89575	73.63169	4.20341	2.65291	7.36330	5.95238	Joshua Jenkins	10.89383	0.00000	51.66954	7.97476	no	divoced	42.65378	5.58434
8579	29.02118	773-56-1594	7.90313	49.35800	9.94540	4.54744	8.02670	7.05093	Dawn Newton	9.74896	1.00000	33.42191	7.26559	Y	widowed	22.23972	7.84511
8580	68.08525	471-49-0737	5.23649	73.65063	7.22958	2.13037	7.07224	6.56299	Phillip Norton	8.21829	1.00000	46.20333	9.52010	no	widowed	67.35126	8.22240
8581	105.29622	078-85-3248	8.02589	44.19605	7.41891	0.61767	5.01651	6.74150	Brendan Jordan	10.78389	1.00000	25.15103	10.31936	yes	widowed	57.34940	8.67404
8582	101.76307	661-69-1805	6.74203	82.23539	6.26369	3.06577	7.64514	8.20930	Kathleen Clayton	8.91373	1.00000	48.85573	9.82454	Y	nop	66.87042	8.70472
8583	54.17137	482-01-0054	9.24799	12.02204	11.41842	2.46731	7.05425	7.35217	Donald Washington	9.69048	1.00000	50.81262	7.39499	no	married	40.90856	8.06044
8584	93.14131	845-84-3704	3.96041	18.30501	0.53240	11.12056	9.13125	7.41436	Yvette Taylor	4.31513	0.00000	43.91627	7.80057	yes	divoced	43.53532	8.89105
8585	75.59125	822-69-2805	5.59376	77.89648	6.60992	13.44874	9.18301	7.81009	Lisa Sullivan	9.32899	1.00000	66.53812	9.29508	no	nop	48.47115	7.59599
8586	99.44629	650-47-2025	6.20889	93.85344	5.44108	9.40602	8.90919	6.50702	Timothy Baker	9.05533	1.00000	52.56691	9.81350	yes	separated	38.90713	8.41884
8587	-6.62141	520-95-3897	6.28085	83.15170	8.55141	9.25655	8.97012	7.70159	Jason Stephens	9.22334	1.00000	52.84727	9.39308	no	single	36.33394	7.63533
8588	117.97029	855-73-9390	9.16264	15.92507	8.44397	0.85160	5.69876	7.12347	Molly Buck	9.57458	0.00000	52.65552	10.56506	no	single	50.17547	8.92628
8589	66.35130	493-48-4043	3.80959	24.90929	7.88241	8.78922	8.74443	6.96232	James Smith	10.70961	1.00000	41.40721	8.37608	no	widowed	66.44830	7.44180
8590	64.73756	399-43-6569	7.89478	50.61127	6.54217	12.59566	9.12236	9.64497	Carrie Rivera	10.33253	0.00000	58.88029	9.47977	yes	married	33.06184	8.23328
8591	120.71203	494-69-8535	8.21981	33.82433	10.17760	2.10626	6.43880	6.39807	Erin Ingram	8.61523	1.00000	74.97592	7.94515	N	divoced	72.17879	7.02440
8592	50.04312	449-59-8619	4.73244	51.38948	8.92305	8.15360	8.71716	8.16149	Justin Sampson	10.31088	1.00000	85.43104	8.11542	no	divoced	54.27704	9.02953
8593	26.98487	794-50-1953	9.66669	9.48729	9.04798	2.92338	6.57160	7.27222	Nicholas Thomas	7.12484	1.00000	44.54563	7.51257	no	single	59.24983	7.33225
8594	20.99591	510-12-8990	9.18150	10.99966	10.06077	5.82561	8.27545	7.41948	Kristin Boone	9.38130	1.00000	51.43149	7.11726	no	divoced	56.10247	7.88482
8595	17.24557	319-70-1971	7.02722	79.73560	5.59596	1.51683	6.70135	7.21108	Chad Bates	9.64986	1.00000	61.75417	9.47887	Y	married	52.65843	6.94175
8596	96.19694	213-47-1279	9.52446	14.58578	6.34343	2.43352	6.80747	6.25959	Chase Hernandez	7.86124	0.00000	30.50881	9.03881	yes	divoced	25.27380	8.36159
8597	80.68499	232-56-8407	9.81335	19.13327	6.37003	2.12363	7.08835	5.90788	Victoria Riley	7.28151	0.00000	68.27307	8.36892	Y	divoced	37.72476	8.45760
8598	76.76534	192-46-9748	7.77939	49.15648	4.72026	8.11196	8.72132	8.73292	Thomas Gonzalez	9.74313	0.00000	25.60885	8.54457	no	nop	42.58156	8.71170
8599	72.09931	332-01-0562	4.46066	34.82971	9.36907	1.17696	5.80883	6.44417	Michelle Barker	8.24476	0.00000	56.56902	6.89816	yes	separated	47.11550	8.35834
8600	116.82526	083-66-1372	5.89800	80.33061	5.78032	6.67304	8.60730	7.21617	Timothy Thomas	9.58327	1.00000	52.55478	9.25470	no	single	47.08744	8.96056
8601	96.91249	724-60-8364	8.21806	37.50628	8.50958	4.78623	7.77215	7.40802	Jennifer Howard	8.31744	1.00000	49.74328	5.68654	Y	separated	23.71820	9.72549
8602	148.15167	533-20-6264	6.46804	88.76557	6.67871	1.79047	6.50413	8.93420	Jamie Scott	8.97111	0.00000	48.59637	8.48316	yes	single	45.87822	7.64316
8603	39.60467	649-79-3466	6.95301	73.29232	5.95583	4.79040	8.24956	7.10761	Anna Smith	8.32402	1.00000	38.88820	9.71941	yes	separated	43.59175	5.41596
8604	23.32877	320-98-0648	9.21017	8.27221	6.77797	5.97533	8.53021	8.29104	Monica Hart	8.28041	0.00000	66.22653	7.92846	no	nop	52.29171	7.52578
8605	121.17105	266-21-3481	6.03830	89.64964	9.63654	4.05123	7.21220	8.24164	Catherine Cook	6.04721	1.00000	62.99243	6.17378	Y	nop	38.74550	7.47386
8606	31.99837	344-53-2579	9.95726	10.83955	7.44428	2.36360	6.87711	7.80360	Kevin Holmes	7.22472	0.00000	64.28125	8.53879	no	divoced	47.96784	6.18125
8607	155.76419	125-57-5597	5.55866	75.97761	6.13425	5.36924	7.95876	6.85569	Shannon Miller	9.68803	1.00000	40.73395	10.83498	Y	widowed		7.26762
8608	52.48168	022-45-2677	8.43456	32.74950	8.25396	11.95481	9.17307	7.68075	Sophia Sanders	6.59266	1.00000	61.89086	6.48984	yes	married	34.90095	9.68966
8609	39.94539	705-70-4086	6.96636	76.82772	6.26477	3.40720	7.82202	7.62941	Leslie Lawrence	7.41316	1.00000	48.87489	7.83147	no	single	43.76023	9.05708
8610	81.89555	282-97-9765	6.80616	83.57820	6.17627	5.86620	8.29943	6.84909	Kimberly Henry	10.51649	1.00000	65.57607	11.33635	Y	single	71.93284	7.97157
8611	75.42044	724-34-9408	5.14133	65.18184	3.49620	8.99227	8.80778	7.79898	Amber Nguyen	6.36424	0.00000	34.24590	8.52669	no	divoced	10.63001	7.54898
8612	112.49622	035-09-3659	9.16329	10.67073	7.24152	5.40705	8.22628	7.30229	Sharon Robertson	7.41851	1.00000	66.63458	6.07888	no	single	59.67049	6.68073
8613	87.04606	144-48-7248	6.11948	86.00818	7.48850	1.99662	7.20074	8.95796	Jessica Mckinney	8.94572	1.00000	34.13555	9.05611	yes	divoced	30.30274	7.60385
8614	9.01393	024-88-5102	8.62510	23.91701	6.66444	2.59502	6.66724	7.72928	Susan Gutierrez	9.61760	0.00000	59.69784	9.26594	N	separated	59.74220	7.39905
8615	18.06353	633-74-6650	3.69230	19.17248	9.07035	2.64754	6.81629	7.90017	Corey Anderson	11.66140	1.00000	42.26143	11.90572	Y	single	59.19354	9.80208
8616	48.66635	655-05-5027	5.42350	72.97577	7.45599	1.91706	7.03611	7.01880	Miguel Barron	9.24772	1.00000	66.19459	7.53211	no	single	65.50068	7.11737
8617	136.24034	595-41-0479	7.15050	73.12090	5.33459	4.74786	8.02963	9.06591	Stephanie Miller	5.33038	0.00000	63.41721	8.29462	no	single	50.42294	9.73819
8618	81.20898	845-73-6712	5.81230	89.74672	6.83489	2.79052	6.76752	8.44961	Paul Vargas	3.15173	0.00000	56.25337	9.35037	yes	divoced	28.66366	9.12465
8619	102.66800	892-03-6552	9.03280	10.45197	7.05127	10.43677	8.87515	6.77611	Noah Landry	4.86815	1.00000	46.65313	6.16249	no	widowed	67.11305	6.97811
8620	58.09546	165-33-7747	7.94824	47.47111	9.05639	3.09808	7.80693	9.44994	Stephanie Castillo	9.59249	1.00000	69.53201	5.88747	yes	married	45.02448	6.63860
8621	44.56755	892-66-0188	7.64014	57.66353	6.08453	9.85901	8.93778	8.03800	Anna White	10.70835	0.00000	75.47017	9.08000	Y	divoced	40.90048	6.94806
8622	41.22262	252-04-3280	8.37471	36.49139	5.66576	1.65241	6.57843	7.51715	Melanie Simmons	6.86553	1.00000	61.68279	5.77841	yes	single	6.07541	8.19159
8623	58.99284	272-50-8159	6.90988	81.09669	4.93193	4.56116	7.71894	8.02163	Cody Caldwell	8.85912	1.00000	51.93712	7.65074	no	single	52.66343	7.15244
8624	63.45606	617-70-5725	2.76134	12.74504	0.84762	2.83654	6.75843	7.48449	Jeffrey Villegas	5.83952	0.00000	59.64477	8.13556	Y	separated	36.57383	7.00690
8625	75.32785	697-94-0903	7.81451	49.89637	5.86538	5.73659	8.14365	7.02489	Joseph Martin	10.22742	0.00000	58.13295	8.82399	no	married	52.93218	6.29739
8626	99.61150	230-83-4356	6.83466	77.61463	6.67680	10.42711	8.95667	8.46927	Michael Diaz	8.64008	0.00000	55.35138	8.32155	no	married	38.19103	9.06451
8627	112.67502	505-41-3867	5.89941	82.90146	6.94110	5.66959	8.32881	7.99746	Stephen Myers	5.57053	0.00000	29.61901	9.09467	no	single	36.26737	7.03089
8628	64.45616	161-60-8473	9.16786	10.78976	8.44024	3.15110	7.48659	9.28385	Nicholas Faulkner PhD	9.15530	1.00000	66.25452	6.32992	no	married	44.58661	7.01835
8629	91.05931	488-48-9687	9.64620	17.06680	8.74571	7.03522	8.59975		Terry Chan	10.49960	1.00000	60.80423	6.23873	no	widowed	47.58003	7.84032
8630	29.85212	831-65-8416	6.37563	88.06480	6.94674	7.33471	8.53102	7.57705	Melissa Clark	7.96896	1.00000	49.00981	7.64344	no	married	53.40982	5.74333
8631	49.99189	175-59-7886	10.87651	52.97885	7.95222	3.68512	7.95331	9.33843	Carrie Huff	7.20078	1.00000	52.58022	6.45918	no	widowed	33.56994	7.86899
8632	63.71738	035-15-0701	6.25186	80.82457	7.60999	6.50725	8.54507	7.09286	Joshua Kennedy	11.59347	1.00000	45.86601	11.39792	no	single	51.09474	8.37520
8633	78.66323	847-20-5589	9.86861	14.21478	5.21372	0.66114	6.72902	7.48770	Johnathan Smith	7.67239	1.00000	35.11343	9.37871	yes	married	40.13737	8.84393
8634	58.93625	071-85-8740	9.03956	13.12248	8.22859	9.93401	9.02166	8.49737	Christopher Cabrera	9.71728	1.00000	68.93401	6.45299	no	divoced	36.27134	8.53774
8635	66.97960	642-47-5276	8.54813	36.38197	8.06231	4.76948	8.05278	8.85769	Sherri Maddox	10.28819	1.00000	47.24979	5.09829	Y	divoced	67.70689	9.38738
8636	90.25136	056-81-9253	8.42986	35.61344	8.71878	4.81154	7.79085	5.94361	Mr. Scott Miller	9.06576	1.00000	46.99669	6.18047	no	separated	54.56344	8.26585
8637	14.47717	598-86-8249	7.93432	48.79650	4.01593	3.87347	7.66275	8.41539	Brooke Williams	9.02499	1.00000	54.14817	10.79831	Y	separated	64.66445	7.19641
8638	42.40103	696-79-4809	7.24807	67.10252	6.64830	1.63777	6.28490	7.86845	Emily Moore	7.76149	1.00000	41.55208	8.24492	no	single	35.21035	7.98752
8639	-21.75716	557-49-4588	8.31841	30.86624	8.65833	3.56554	7.72619	10.14767	Nicholas Casey	9.11481	1.00000	40.76481	6.87694	no	divoced	55.67027	7.62025
8640	24.84388	511-54-8137	8.53822	29.12148	8.34307	8.15765	8.66602	5.14501	Elizabeth Kane	5.91820	0.00000	31.67134	9.11351	yes	married	51.60698	7.64721
8641	57.70213	334-68-1845	9.78420	15.94838	8.95385	3.03466	7.38396	5.69622	Donald Welch	6.14779	0.00000	50.53390	8.73362	no	married	57.05418	7.82921
8642	73.13626	011-06-1279	5.30931	76.34454	7.74248	9.16653	8.86065	8.59730	Eric Williams	8.52775	1.00000	72.87157	6.79559	no	divoced	72.32192	9.75255
8643	30.54633	567-69-1817	4.88602	56.97397	8.12035	4.15379	7.69177	7.10687	Billy Hayden	7.19685	1.00000	53.65882	7.86900	N	divoced	53.54950	6.49631
8644	93.60692	013-81-9248	5.34671	76.29570	6.74765	1.96085	7.00529	7.06911	Chelsea Lin	9.12837	1.00000	42.89164	7.96575	no	divoced	33.91255	7.81074
8645	30.83573	885-22-2185	5.58822	81.54750	4.94318	1.20934	5.75005	8.60018	Michele Brown	4.91966	0.00000	44.18226	8.85185	no	single	49.75180	7.42629
8646	40.29168	608-19-8634	3.83845	25.19790	10.00542	4.58309	8.01261	7.29485	Brandy Davis	9.00533	1.00000	42.69715	9.06324	yes	married	48.07723	7.23608
8647	8.74401	847-78-7330	4.42816	30.22504	6.10329	5.57203	8.28316	7.60121	Thomas Spencer	4.76902	0.00000	66.65839	9.50867	no	single	53.97545	7.80505
8648	38.96655	353-49-8983	8.21482	34.01230	9.82962	4.82488	7.95995	8.36598	Thomas Walker	7.49644	1.00000	54.12075	7.84806	no	married	51.08958	5.96973
8649	45.97195	133-79-3173	5.78289	81.16224	8.14542	2.86106	7.40012	7.43204	Laura Hall	5.18842	1.00000	51.34297	7.43764	Y	widowed	37.51225	5.44981
8650	111.27746	093-25-0010	7.72336	49.18633	6.18659	3.54373	7.84725	7.53275	Lisa Page	8.34270	0.00000	51.77925	10.39656	yes	single	47.87625	7.75605
8651	127.80393	468-74-7251	4.92596	58.18922	7.22647	7.21987	8.57988	6.65425	Victor Larsen	9.65626	1.00000	71.99589	7.91808	Y	divoced	40.81031	6.98219
8652	81.75468	660-69-7258	10.67411	43.24648	6.47453	3.57851	7.62586	7.18960	Julie Walker	5.83101	0.00000	45.82964	7.81717	Y	married	40.74268	8.56097
8653	59.73528	643-80-3389	7.32819	70.98920	9.88314	5.87711	8.40826	9.08918	Kristopher Johnson	8.74019	1.00000	43.19448	8.06459	no	widowed	58.74952	6.75117
8654	82.00381	797-78-8379	9.16813	11.80873	9.09590	1.64028	6.77130	7.10073	Melissa Walker	8.98756	1.00000	78.71817	6.21581	no	widowed	32.82997	8.88485
8655	56.61640	072-11-2508	5.42787	73.88112	8.26546	7.46871	8.61216	6.27348	Paul Odom	7.74835	1.00000	39.09156	9.20155	no	divoced	66.79882	8.18507
8656	47.96721	522-98-4239	7.26407	70.97820	4.20975	4.15684	7.76480	8.11133	Suzanne Randolph	8.63302	1.00000	54.85136	11.54950	no	divoced	44.02588	7.55621
8657	114.20570	013-81-9248	5.76213	75.11982	6.64762	1.89951	6.93950	6.72827	Chelsea Lin	4.39026	0.00000	46.34472	9.22165	no	married	79.55710	7.49349
8658	31.80353	095-03-0728	6.69060	78.39245	6.66598	1.42598	5.42113	8.11881	Nicholas Williams	6.53019	0.00000	44.45638	9.01224	no	separated	49.76468	7.44186
8659	131.57507	688-10-5656	5.95533	89.92297	11.82580	1.85793	6.69206	7.49040	Jason Kirby	7.12181	1.00000	48.23755	8.53904	no	separated	50.47149	7.90520
8660	99.55821	020-25-2711	8.47220	30.35729	8.45160	5.69472	8.06982	7.85845	Elizabeth Jimenez	8.35136	1.00000	46.16662	5.95390	Y	widowed	42.31765	6.87420
8661	62.11974	110-27-7140	6.55286	94.31044	3.59619	2.76738	7.11500	8.45204	Derek Webb	11.34844	0.00000	77.80646	8.16184	yes	divoced	55.05133	8.35214
8662	-0.66193	460-76-5124	3.75190	19.53587	8.88587	2.36111	7.08928	7.52072	Latoya Turner DDS	10.32985	1.00000	32.71281	8.50597	Y	single	54.43391	7.03586
8663	100.03273	655-91-6551	7.49484	58.64699	6.52184	4.55591	8.01200	7.55382	William Bishop	6.19710	0.00000	68.72257	8.47466	yes	separated	41.54783	6.71472
8664	83.29084	110-27-7140	8.57731	24.30500	9.82906	11.02131	9.15777	7.17169	Derek Webb	7.56954	1.00000	50.15575	7.95748	Y	divoced	41.66726	5.35549
8665	32.39172	420-48-4929	8.12954	40.98614	10.58176	2.84229	6.66339	6.97321	Ruben Smith	7.72616	1.00000	33.08837	8.63222	no	divoced	36.27346	7.04280
8666	1.78718	019-75-8132	9.83803	10.26841	7.59776	4.17191	7.80142	8.68884	Nicholas Harris	8.31693	1.00000	33.13931	5.59729	no	widowed	35.36685	8.04694
8667	63.06999	276-39-2666	8.92508	20.49658	6.02032	5.13270	8.13286	8.14626	Denise Henderson	8.47837	0.00000	64.45632	8.45550	no	married	52.44955	8.22801
8668	59.70489	319-43-4503	5.60907	76.49945	6.28568	13.83883	9.36307	7.61170	Colleen Brown	7.26612	0.00000	51.15878	8.80078	Y	divoced	38.87823	8.74623
8669	98.17975	393-14-8670	7.37568	68.31252	5.56744	5.55781	8.17007	7.76412	Jonathan Price	10.47262	0.00000	52.91032	8.49075	no	separated	59.90228	7.96195
8670	54.82097	177-42-3575	8.99259	13.87801	8.45943	2.54160	7.45512	7.95492	Brandi Pratt	8.29991	1.00000	40.28830	5.54213	Y	divoced	34.44939	7.93365
8671	96.05424	098-81-1624	6.51486	81.88740	4.94411	4.64987	8.11349	8.95538	William Franklin	11.92091	0.00000	48.88913	8.77941	yes	nop	44.41992	7.85446
8672	105.10206	613-63-6027	6.53804	88.17240	6.41214	1.61343	6.69741	5.78984	William Shepherd	9.04017	1.00000	57.68313	8.50956	no	single	53.17635	6.75506
8673	71.71428	596-55-6668	7.30548	63.89454	6.38120	4.08472	7.57632	9.32984	Jay Fischer	7.74043	1.00000	45.13111	8.24364	yes	divoced	56.92293	7.26999
8674	62.47214	317-74-3004	6.34266	88.88202	5.50370	3.81764	7.88858	7.13429	Dr. Frederick Mcdonald	5.28114	0.00000	50.30210	8.49121	no	married	83.75715	9.19237
8675	98.78530	549-74-7744	5.99605	81.14525	6.52720	2.09436	7.27213	8.47933	Taylor Myers	11.19016	1.00000	59.96881	8.32772	Y	single	51.96745	7.44711
8676	50.31434	888-76-8848	7.16026	68.14962	8.15733	3.55698	7.42161	7.87626	Penny Thompson	6.71508	0.00000	78.80439	8.99925	no	divoced	34.55146	7.21120
8677	65.57377	007-83-3708	7.72553	56.25629	9.35223	2.95250	7.00039	6.50560	Molly Terry	8.45130	0.00000	51.39043	8.86193	no	married	66.94733	9.04484
8678	36.61430	736-24-6608	8.09030	42.80644	9.04437	1.44464	6.61215	6.76171	Michele Smith	7.03848	0.00000	55.01043	6.70512	no	single	53.43296	8.43275
8679	54.37661	822-09-7939	9.14728	14.46111	7.49981	6.21246	8.39409	6.80620	Madison Smith	9.02191	0.00000	65.07093	9.65856	no	divoced	20.90422	8.23379
